"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x36686472","x1104117084055842816",2019-03-08 20:30:00,"ABC12WJRT","We're on the backside of flu season, but it isn't over yet... https://t.co/YlsRRGZOs0","SocialNewsDesk",85,,,,FALSE,FALSE,0,0,,,"abc12.com/content/news/F…","https://t.co/YlsRRGZOs0","https://www.abc12.com/content/news/Flu-may-have-peaked-but-experts-eye-jump-in-nastier-strain-506884111.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ABC12WJRT/status/1104117084055842816","ABC12WJRT","Mid-Michigan","Your trusted source for news, weather, and sports.","http://t.co/63Fu9yl0RD",FALSE,49724,98,391,64338,33,2009-04-30 15:19:27,TRUE,"http://t.co/63Fu9yl0RD","http://www.abc12.com","en","https://pbs.twimg.com/profile_banners/36686472/1472584903","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/727834812774502400/1bO0XhU0_normal.jpg",,
"x1385832620","x1104117051751317504",2019-03-08 20:29:53,"AaronWittnebel","Get your flu shot, people! - #Flu season continues with a second wave of severe flu infections happening, @CDCgov says via @CNN https://t.co/v2OvfkQQ5j","Twitter for Android",151,,,,FALSE,FALSE,0,0,"Flu",,"cnn.com/2019/03/08/hea…","https://t.co/v2OvfkQQ5j","https://www.cnn.com/2019/03/08/health/flu-update-march-2-cdc-bn/index.html",,,,,,,,,"x146569971 x759251","CDCgov CNN","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AaronWittnebel/status/1104117051751317504","Aaron Wittnebel","Red Lake, Minnesota, USA","*The views here are solely my own, unless noted.* #Advocacy #PublicPolicy #GreaterMN #LGBT #Politics #Health #Wellness #Care #Awareness #HIV","https://t.co/OG2yD4vOpw",FALSE,587,1455,34,3077,932,2013-04-28 01:17:38,FALSE,"https://t.co/OG2yD4vOpw","http://fb.com/AaronWittnebel","en","https://pbs.twimg.com/profile_banners/1385832620/1494428083","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/862319999997927424/3Pa2pPt9_normal.jpg",,
"x2823248477","x1104117041450176514",2019-03-08 20:29:50,"WREDC_Tony","@ddale8 Last year I attended an @ICDCanada event where a sitting director tried to convince me the Clintons were behind the ""murder"" of Anthony Bourdain. Days later, my barber of 25 yrs warned that flu shots were part of vast gov't conspiracy to brainwash ppl. Idiocy knows no boundaries.","Twitter for Android",280,"x1104104943370321921","x225265639","ddale8",FALSE,FALSE,40,6,,,,,,,,,,,,,,"x225265639 x2806040456","ddale8 ICDCanada","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/78d9392bd6093265.json","Vaughan","Vaughan, Ontario","city","Canada","CA","NA NA","NA NA","-79.711527 -79.420056 -79.420056 -79.711527 43.749761 43.749761 43.924448 43.924448","https://twitter.com/WREDC_Tony/status/1104117041450176514","Tony LaMantia  ICD.D","Waterloo Region, Ontario","President and CEO of @WaterlooEDC.  Husband, proud father, guitar enthusiast. Relentless pursuer of WIN-WIN propositions.  Opinions my own. Do more, talk less!","https://t.co/h4bPS3bsGt",FALSE,1132,780,59,4885,6687,2014-10-11 18:00:49,FALSE,"https://t.co/h4bPS3bsGt","http://www.waterlooedc.ca/","en","https://pbs.twimg.com/profile_banners/2823248477/1472915141","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/698010202549809152/d-jdo7yU_normal.jpg",43.8371045,-79.5657915
"x1723649347","x1104117033384464384",2019-03-08 20:29:48,"OG_Barn","This flu is kicking my ass. I feel like I’m 90","Twitter for iPhone",46,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OG_Barn/status/1104117033384464384","Og_Barn <U+0001F350>","Cynthiana, KY","@haydaniellle <U+2764><U+FE0F>  streamer/founder of @goobersinc #insanelabz #arozzichairs","https://t.co/lNvEDsIeKf",FALSE,197,246,0,1531,677,2013-09-02 22:21:17,FALSE,"https://t.co/lNvEDsIeKf","https://www.twitch.tv/og_barn","en","https://pbs.twimg.com/profile_banners/1723649347/1525113689","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1059943719636529153/o4zQqnDS_normal.jpg",,
"x62675211","x1104116928367525888",2019-03-08 20:29:23,"Mattheweshultz","(I know this is coming from a place of privilege because I work for a company with extremely good benefits) half my work floor called in sick today. Which means I've been working in a petri dish of flu/cold germs for who knows how long.","Twitter for Android",236,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Mattheweshultz/status/1104116928367525888","Matt Shultz 20BiTeen","Madison Wisconsin",". hopeful scientist. Feminist. Licensed Adventurekateer. not of cage the elephant fame. Bi. he/him co-host of @6rowsback",,FALSE,291,665,21,18267,20159,2009-08-04 01:05:35,FALSE,,,"en","https://pbs.twimg.com/profile_banners/62675211/1542855919","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1009191643461881856/RaHKrVTI_normal.jpg",,
"x386874020","x1104116851875942406",2019-03-08 20:29:05,"bot_auto","@HoarseWisperer Stopped my adderall for past week because wasn't keeping me awake  due to bad cold/flu. I got to feel what having an appetite is like again. So in between sleeping every couple hours, I've ate everything in the house and it was awesomely delicious.","Twitter for Android",248,"x1104111261829251073","x784575415457308672","HoarseWisperer",FALSE,FALSE,32,0,,,,,,,,,,,,,,"x784575415457308672","HoarseWisperer","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bot_auto/status/1104116851875942406","auto bot","Ohio, USA","We are here to laugh at the odds and live our lives so well that death will tremble to take us – Charles Bukowski",,FALSE,20,171,0,176,176,2011-10-08 02:23:23,FALSE,,,"en","https://pbs.twimg.com/profile_banners/386874020/1531958464","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1096071405039505408/SrebTbyv_normal.jpg",,
"x195862081","x1104116698683244544",2019-03-08 20:28:29,"gfreefun","Modern vaccines are highly effective and safe, with most serious side effects being exceptionally rare — and much less serious than contracting the actual disease. https://t.co/S5vPAVRvfb","Twitter Web Client",187,,,,FALSE,FALSE,3,0,,,"nyti.ms/2XDs9js","https://t.co/S5vPAVRvfb","https://nyti.ms/2XDs9js",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gfreefun/status/1104116698683244544","Erin Smith","New York, NY","Diagnosed with #celiac disease in 1981, #glutenfree for life. NYC Celiac Meetup Founder. Celiac advocate. Also @gfglobetrotter. #GlutenFreelancer","https://t.co/x8YnqKa0jf",FALSE,9009,1481,446,32824,27357,2010-09-27 19:14:06,FALSE,"https://t.co/x8YnqKa0jf","http://www.glutenfreeglobetrotter.com","en","https://pbs.twimg.com/profile_banners/195862081/1458188219","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/804950197004423168/SNypjteh_normal.jpg",,
"x241543906","x1104116674179919872",2019-03-08 20:28:23,"ammamaw","@HoarseWisperer This frigging flu that I’ve had for 8 weeks might be breaking up.<U+0001F621>","Twitter for iPhone",66,"x1104111261829251073","x784575415457308672","HoarseWisperer",FALSE,FALSE,5,0,,,,,,,,,,,,,,"x784575415457308672","HoarseWisperer","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ammamaw/status/1104116674179919872","m.a.wuebker","western us","We will get through this. Someday the Trumps will be gone.<U+0001F37E> Be kind to each other, we're all one tribe.   #believethewomen #TheResistance #NotMyPresident",,FALSE,1062,2644,9,15493,23294,2011-01-22 14:36:55,FALSE,,,"en","https://pbs.twimg.com/profile_banners/241543906/1550437914","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1230051630/P1050860_normal.JPG",,
"x241543906","x1103973509770862593",2019-03-08 10:59:30,"ammamaw","@kingfirestorm @trumpetcake If you can make me laugh at 3:55 in the morning after another coughing fit in the 8th week of this f*@#&gt;+g flu you’re good.","Twitter for iPhone",126,"x1103774182658240514","x2424349309","kingfirestorm",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x2424349309 x26264758","kingfirestorm trumpetcake","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ammamaw/status/1103973509770862593","m.a.wuebker","western us","We will get through this. Someday the Trumps will be gone.<U+0001F37E> Be kind to each other, we're all one tribe.   #believethewomen #TheResistance #NotMyPresident",,FALSE,1062,2644,9,15493,23294,2011-01-22 14:36:55,FALSE,,,"en","https://pbs.twimg.com/profile_banners/241543906/1550437914","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1230051630/P1050860_normal.JPG",,
"x3113428285","x1104116578155671552",2019-03-08 20:28:00,"SealifeStefanik","@Cbissell_ Also also, the last sentence literall warns against getting vaccinations of the flu while pregnant.","Twitter for iPhone",99,"x1104116353261293568","x3113428285","SealifeStefanik",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3008655147","Cbissell_","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SealifeStefanik/status/1104116578155671552","joseph","Harrisonburg, VA","jmu '21 apo",,FALSE,631,396,3,8254,27781,2015-03-28 17:59:05,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3113428285/1551823869","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1081815281599684608/hHM0mPAJ_normal.jpg",,
"x1949589800","x1104116516524560386",2019-03-08 20:27:45,"KelseasLife","Idc what anyone says, I literally have the best boyfriend in the world. He's got the flu, and yet he spent his entire day yesterday making sure I ate food and drank fluids because I had caught it too. <U+0001F912><U+0001F927>","Twitter Web App",203,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KelseasLife/status/1104116516524560386","Kelsea Cole","Northern Michigan","Kelsea. 23. Living my best life <U+270C><U+0001F496><U+0001F607>",,FALSE,33,56,0,277,248,2013-10-09 16:09:18,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1949589800/1547393416","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1083602412819177473/W26ggAHE_normal.jpg",,
"x9721292","x1104116416758800384",2019-03-08 20:27:21,"abc15","CDC: Flu season may not have peaked, another wave underway https://t.co/KryTyfz97T #abc15 https://t.co/rKbkmPT9Aa","TweetDeck",89,,,,FALSE,FALSE,4,1,"abc15",,"bit.ly/2tZOKcc","https://t.co/KryTyfz97T","http://bit.ly/2tZOKcc","http://pbs.twimg.com/media/D1KcBxTVYAA9t-x.jpg","https://t.co/rKbkmPT9Aa","https://twitter.com/abc15/status/1104116416758800384/photo/1","photo","http://pbs.twimg.com/media/D1KcBxTVYAA9t-x.jpg","https://t.co/rKbkmPT9Aa","https://twitter.com/abc15/status/1104116416758800384/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/abc15/status/1104116416758800384","ABC15 Arizona","Phoenix, AZ","Your #1 source for #breaking news in Arizona. Join our conversation with #abc15. News tip?  share@abc15.com or call 602-685-6351","http://t.co/WsSXtWD6Ui",FALSE,413708,62726,2528,228297,5069,2007-10-26 21:32:38,TRUE,"http://t.co/WsSXtWD6Ui","http://www.abc15.com","en","https://pbs.twimg.com/profile_banners/9721292/1398200929","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/550984712378806273/GQhFtyB8_normal.jpeg",,
"x766714928057245697","x1104116099623337984",2019-03-08 20:26:06,"stephenkelley85","@cherylabla @narelleford @Skymazef3 @leonie_hastings @rsehji @FoleyKev @mrterborg @SdChristelle @GruntledChalkie @RitaWirtz @cvarsalona @TW2CayC @melanie_korach I always get the flu shot! That doesn't mean you won't get it but recovery is quicker!","Twitter Web Client",86,"x1104035706177970178","x32626186","cherylabla",FALSE,FALSE,6,0,,,,,,,,,,,,,,"x32626186 x464458913 x4098617593 x1475936149 x1965847669 x823930334 x2542291248 x762050109043384320 x2841193350 x2813248590 x27768160 x3394714588 x865238462538141697","cherylabla narelleford Skymazef3 leonie_hastings rsehji FoleyKev mrterborg SdChristelle GruntledChalkie RitaWirtz cvarsalona TW2CayC melanie_korach","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/353f8651142d3859.json","Clinton","Clinton, IA","city","United States","US","NA NA","NA NA","-90.262719 -90.159268 -90.159268 -90.262719 41.806206 41.806206 41.907603 41.907603","https://twitter.com/stephenkelley85/status/1104116099623337984","Steve K. 2019 word #BeAwesome","Wilton, IA","Teacher helping Ss to see their potential!<U+0001F387>#Grateful for family & #PLN<U+0001F496>#Kindness #StarfishClub #Owlsofnite <U+0001F340><U+0001F340><U+0001F340><U+0001F308><U+0001F308><U+0001F984>",,FALSE,5456,3652,31,34841,65552,2016-08-19 19:14:18,FALSE,,,"en","https://pbs.twimg.com/profile_banners/766714928057245697/1551984238","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1103726980485337090/9veXe9-R_normal.png",41.8569045,-90.2109935
"x408002039","x1104116038164271105",2019-03-08 20:25:51,"SANDALIOCARMONA","There's a second wave of severe flu infections happening, CDC says @CNN https://t.co/SJAtIdniAZ","Twitter Web Client",95,,,,FALSE,FALSE,0,0,,,"cnn.it/2EXMnNK","https://t.co/SJAtIdniAZ","https://cnn.it/2EXMnNK",,,,,,,,,"x759251","CNN","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SANDALIOCARMONA/status/1104116038164271105","SANDALIO CARMONA","miami","share links or re-tweet a fellow Tweeters useful link.",,FALSE,1178,947,23,104677,1864,2011-11-08 21:03:50,FALSE,,,"en","https://pbs.twimg.com/profile_banners/408002039/1349618214","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3594025054/dad44f7b1b0e8a1457926005d80128f7_normal.jpeg",,
"x256554809","x1104116029972713472",2019-03-08 20:25:49,"Michelle_Martha","@C0unsel0rX You should have gotten your flu shot https://t.co/t1s5aSerbg","Twitter for iPhone",36,"x1104115398159552512","x41223060","C0unsel0rX",FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/D1KbrCMWsAEZ6h3.jpg","https://t.co/t1s5aSerbg","https://twitter.com/Michelle_Martha/status/1104116029972713472/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D1KbrCMWsAEZ6h3.jpg","https://t.co/t1s5aSerbg","https://twitter.com/Michelle_Martha/status/1104116029972713472/photo/1",,"x41223060","C0unsel0rX","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Michelle_Martha/status/1104116029972713472","<U+2740>~MermaidDaisy~<U+2741>","Texas","don’t be creepy <U+0001F9DC><U+200D><U+2640><U+FE0F><U+2740><U+273F> <U+2693> <U+2638> <U+2606> <U+2665> <U+266B> <U+266A> <U+273F> <U+263D> <U+263E> ¤ <U+2601> <U+2602> <U+2640> <U+2649> <U+2620> <U+269C>","https://t.co/XhfOXW5JI1",FALSE,6664,6124,79,55534,105330,2011-02-23 15:47:15,FALSE,"https://t.co/XhfOXW5JI1","https://www.instagram.com/mermaiddaisy/","en","https://pbs.twimg.com/profile_banners/256554809/1440974096","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1057313638384631818/OLSYfsso_normal.jpg",,
"x2459935711","x1104116029465059328",2019-03-08 20:25:49,"dustinchristen6","@HerrimanCity @KSL_AlexCabrero @KSL5TV American Burger, Flu Season, Wreck it Ralph 2","Twitter for iPhone",45,"x1104108387367710720","x39289330","HerrimanCity",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x39289330 x34208755 x208179565","HerrimanCity KSL_AlexCabrero KSL5TV","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dustinchristen6/status/1104116029465059328","Dustin Christensen","Herriman, UT","Dad and Husband. E-commerce and coffee during the week, cartoons and coffee on the weekend.",,FALSE,77,196,1,1606,663,2014-04-23 15:56:41,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2459935711/1534028574","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1032133507642847232/WzN5aiyC_normal.jpg",,
"x79876148","x1104115934883659776",2019-03-08 20:25:27,"Majic1021","Whoopi Goldberg Says She Almost Died During Pneumonia Battle https://t.co/H4rahNHhlB","SocialFlow",84,,,,FALSE,FALSE,0,0,,,"bit.ly/2TEupYG","https://t.co/H4rahNHhlB","http://bit.ly/2TEupYG",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Majic1021/status/1104115934883659776","Majic 102.1 FM","Houston, TX","The People's Station, Majic 102.1 Houston's Only R&B Station! Enable Alexa to play Majic 1-0-2-1 on your Amazon Echo!","https://t.co/TzICUIUqMC",FALSE,8150,970,95,78256,962,2009-10-05 00:55:41,FALSE,"https://t.co/TzICUIUqMC","http://myhoustonmajic.com","en","https://pbs.twimg.com/profile_banners/79876148/1524484299","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/988384898816905217/DXrDIhTa_normal.jpg",,
"x788031001775570944","x1104115533266464773",2019-03-08 20:23:51,"codyaudet18","Having the flu sucks <U+0001F927><U+0001F912>","Twitter for iPhone",23,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/codyaudet18/status/1104115533266464773","Cody Audet","Grand Prairie, TX","C/O 2020 | GPHS Baseball #4 <U+26BE><U+FE0F> | RIP Susie <U+0001F64F><U+0001F3FB> | Romans 8:28 <U+0001F64C><U+0001F3FB>",,FALSE,56,78,0,68,145,2016-10-17 14:56:46,FALSE,,,"en","https://pbs.twimg.com/profile_banners/788031001775570944/1541023337",,"http://pbs.twimg.com/profile_images/1057751944494809089/qGISS-eI_normal.jpg",,
"x2621973611","x1104115246225076224",2019-03-08 20:22:42,"kelcieluetje","day seven of the flu/laryngitis &amp; i miss being able to work","Twitter for iPhone",63,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kelcieluetje/status/1104115246225076224","kelcie luetje","Topeka, KS","obsessed with shoes //",,FALSE,285,246,0,3738,21727,2014-06-19 04:24:08,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2621973611/1550992689","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1058207539307991040/g5gDcFep_normal.jpg",,
"x15764820","x1104115124133154816",2019-03-08 20:22:13,"healinggateway","Elderberries are more effective than vaccines at protecting you against colds and flu https://t.co/ysCXtfhfNY","Facebook",109,,,,FALSE,FALSE,0,0,,,"goo.gl/8sYM6p","https://t.co/ysCXtfhfNY","https://goo.gl/8sYM6p",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/healinggateway/status/1104115124133154816","Sherry Dmytrewycz","Northern Virginia","Intuitive Energy Healer, empath,  follower of guidance, plenty of heart, learner, reader, writer","http://t.co/UojdRspfvr",FALSE,1371,1253,94,10375,14,2008-08-07 15:47:25,FALSE,"http://t.co/UojdRspfvr","http://www.healinggateway.com","en",,"http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/127906830/profile_comp_normal.jpg",,
"x400774969","x1104114775015997440",2019-03-08 20:20:50,"brittanymills0","How I’m looking at this flu that hit me the day before I leave for spring break. Like who are YOU!?!? @ West Columbia, South Carolina https://t.co/5I2t3nn0cL","Instagram",157,,,,FALSE,FALSE,0,0,,,"instagram.com/p/BuwrIUgAttpv…","https://t.co/5I2t3nn0cL","https://www.instagram.com/p/BuwrIUgAttpvvAM5a8zJ_DmxlONVIIruock1jE0/?utm_source=ig_twitter_share&igshid=1fkpo95pw9acj",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/727398bc2ac5620b.json","West Columbia","West Columbia, SC","city","United States","US","33.98896 -81.07328","-81.07328 33.98896","-81.152795 -81.048908 -81.048908 -81.152795 33.958527 33.958527 34.025515 34.025515","https://twitter.com/brittanymills0/status/1104114775015997440","Brittany Mills","","Every experience, no matter how bad it seems, holds within it a blessing of some kind, the goal is to find it USC '20 | <U+0391><U+03A7>O <U+2764><U+FE0F>Instagram: brittanymills123",,FALSE,1074,733,2,21161,28099,2011-10-29 15:12:34,FALSE,,,"en","https://pbs.twimg.com/profile_banners/400774969/1499756201","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1079894151804665861/uun_sOEl_normal.jpg",33.98896,-81.07328
"x362814099","x1104114770465165312",2019-03-08 20:20:49,"corndoghes","i’m going on vacation tomorrow and everyone at work got the stomach flu and now my stomach is starting to hurt and i sWEAR TO FUCKING GOD https://t.co/Bd3GBBBB33","Twitter for iPhone",137,,,,FALSE,FALSE,3,0,,,,,,"http://pbs.twimg.com/media/D1Kah9dW0AIC1aj.jpg","https://t.co/Bd3GBBBB33","https://twitter.com/corndoghes/status/1104114770465165312/photo/1","photo","http://pbs.twimg.com/media/D1Kah9dW0AIC1aj.jpg","https://t.co/Bd3GBBBB33","https://twitter.com/corndoghes/status/1104114770465165312/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/corndoghes/status/1104114770465165312","trina","Connecticut, USA","i really am ~that bitch~","https://t.co/q5iIxfLnQh",FALSE,16661,5669,93,29430,61134,2011-08-27 01:18:27,FALSE,"https://t.co/q5iIxfLnQh","https://twitter.com/atmospherection/status/452884750399590401","en","https://pbs.twimg.com/profile_banners/362814099/1551068456","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1099886937169645568/qao2Tf5U_normal.jpg",,
"x2991279401","x1104114707621908481",2019-03-08 20:20:34,"PasquellW","How did I get the flu during spring break","Twitter for iPhone",41,,,,FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json","San Antonio","San Antonio, TX","city","United States","US","NA NA","NA NA","-98.778559 -98.302744 -98.302744 -98.778559 29.141956 29.141956 29.693046 29.693046","https://twitter.com/PasquellW/status/1104114707621908481","pas","Louisiana, USA","","https://t.co/TZK4LjLUvI",FALSE,903,895,3,8106,7311,2015-01-22 03:24:23,FALSE,"https://t.co/TZK4LjLUvI","https://twitter.com/andraeo_o/status/807121095518289920","en","https://pbs.twimg.com/profile_banners/2991279401/1549672755","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1091565388029153280/vmheI2yg_normal.jpg",29.417501,-98.5406515
"x4830906094","x1104114409797009409",2019-03-08 20:19:23,"MauiMeow00","@HoarseWisperer I have the flu!!  I think, if not it off to CVS clinic for some antibiotics!!","Tweetbot for Mac",77,"x1104111261829251073","x784575415457308672","HoarseWisperer",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x784575415457308672","HoarseWisperer","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MauiMeow00/status/1104114409797009409","FLBlueCrab","Miami Beach, FL","All views are my own, not affiliated with any person, group, or company.",,FALSE,11,431,4,324,33459,2016-01-20 21:26:42,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4830906094/1453325639",,"http://pbs.twimg.com/profile_images/853448483642253312/NZlYbV_6_normal.jpg",,
"x1000551704989843457","x1104113949002280960",2019-03-08 20:17:33,"autumnrose253","Also, bless @cecilizzy ‘s heart because yesterday before I found out I had the flu, I tried my hardest to sing what I could, and she gave me a hug and said she was proud and that made the rest of my day.","Twitter for iPhone",203,,,,FALSE,FALSE,2,2,,,,,,,,,,,,,,"x3086588263","cecilizzy","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0058479b1349637b.json","Alderton","Alderton, WA","city","United States","US","NA NA","NA NA","-122.251204 -122.19698 -122.19698 -122.251204 47.139747 47.139747 47.19637 47.19637","https://twitter.com/autumnrose253/status/1104113949002280960","Autumn","Puyallup, WA","PHS ‘19<U+0001F918><U+0001F3FC>                                   Senior <U+0001F92A>                                           Music & YouTube<U+2764><U+FE0F>                     Love & Equality <U+0001F308><U+0001F497>",,FALSE,53,114,0,401,474,2018-05-27 01:38:10,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1000551704989843457/1537246187",,"http://pbs.twimg.com/profile_images/1068034121044094976/1278xai4_normal.jpg",47.1680585,-122.224092
